會計項目,流動比率,速動比率,利息保障倍數,毛利率,存貨週轉率,負債比,稅後淨利率,ROE,ROA,股票代碼,股票名稱,股票類別,判斷
2020,110.71,66.33,2.65,11.04,3.03,43.84,1.89,1.28,1.19,2017,官田鋼,鋼鐵工業,2020_2017
2020,143.83,79.27,10.16,9.67,3.05,53.61,7.73,12.5,6.65,2020,美亞,鋼鐵工業,2020_2020
2020,76.15,44.64,1.51,7.49,6.3,66.88,0.93,1.87,1.83,2023,燁輝,鋼鐵工業,2020_2023
2020,125.69,74.71,3.58,8.47,2.74,40.9,2.27,2.36,1.84,2024,志聯,鋼鐵工業,2020_2024
2020,715.65,565.85,56.19,9.24,5.22,11.48,2.7,2.88,2.62,2029,盛餘,鋼鐵工業,2020_2029
2020,152.19,60.53,2.7,8.88,2.41,66.49,1.03,2.74,1.54,2030,彰源,鋼鐵工業,2020_2030
2020,140.61,87.64,8.19,8.25,2.48,59.28,8.58,11.34,5.35,2031,新光鋼,鋼鐵工業,2020_2031
2020,706.01,513.88,124.45,5.98,9.86,17.72,2.33,4.49,3.76,2032,新鋼,鋼鐵工業,2020_2032
2020,330.71,187.86,21.42,13.4,3.37,12.86,2.61,1.92,1.71,2033,佳大,鋼鐵工業,2020_2033
2020,233.39,109.91,18.36,9.32,3.7,31.21,3.33,5.12,3.53,2034,允強,鋼鐵工業,2020_2034
2020,109.69,31.32,4.68,4.69,3.29,57.36,1.97,4.28,2.35,2038,海光,鋼鐵工業,2020_2038
2020,524.57,367.05,656.58,20.12,2.76,16.1,12.14,9.49,7.92,5007,三星,鋼鐵工業,2020_5007
2020,224.3,135.75,6.91,13.88,2.81,52.83,5.4,12.27,7.15,5538,東明-KY,鋼鐵工業,2020_5538
2020,164.1,139.86,12.91,25.83,4.2,48.07,15.1,11.84,6.56,9958,世紀鋼,鋼鐵工業,2020_9958
2021,129.69,49.7,48.93,20.35,3.63,43.76,14.71,19.41,10.63,2002,中鋼,鋼鐵工業,2021_2002
2021,136.53,47.4,50.17,16.11,3.01,46.33,10.07,20.62,12.11,2006,東和鋼鐵,鋼鐵工業,2021_2006
2021,86.82,34.56,1.13,8.05,4.03,43.31,0.19,0.18,0.87,2007,燁興,鋼鐵工業,2021_2007
2021,65.55,44.38,2.11,12.55,2.28,59.47,2.72,1.47,1.14,2008,高興昌,鋼鐵工業,2021_2008
2021,148.96,39.51,71.51,10.01,1.92,22.25,13.13,7.69,5.98,2009,第一銅,鋼鐵工業,2021_2009
2021,160.7,105.23,25.71,8.99,5.27,48.8,4.73,10.9,6.26,2010,春源,鋼鐵工業,2021_2010
2021,223.77,105.7,12.35,17.49,2.5,63.22,7.4,19.87,8.12,2012,春雨,鋼鐵工業,2021_2012
2021,127.26,114.41,22.75,5.82,17.73,62.72,3.09,9.89,3.61,2013,中鋼構,鋼鐵工業,2021_2013
2021,173.51,44.11,154.41,14.04,5.45,39.8,11.82,33.6,19.8,2014,中鴻,鋼鐵工業,2021_2014
2021,301.77,138.73,636.15,14.73,6.12,17.76,10.52,19.41,16.2,2015,豐興,鋼鐵工業,2021_2015
2021,132.45,61.62,10.74,22.68,1.85,45.6,15.58,11.01,6.7,2017,官田鋼,鋼鐵工業,2021_2017
2021,138.31,66.79,19.37,13.08,2.72,55.43,11.87,23,11.01,2020,美亞,鋼鐵工業,2021_2020
2021,202.98,90.94,12.19,13.14,3.69,27.67,4.43,8.06,6.12,2022,聚亨,鋼鐵工業,2021_2022
2021,98.02,50.34,5.63,12.11,7.01,65.42,5.8,17.19,7.08,2023,燁輝,鋼鐵工業,2021_2023
2021,129.68,61.59,26.29,17.25,3.17,37.67,9.39,12.01,7.58,2024,志聯,鋼鐵工業,2021_2024
2021,119.26,86.61,21.25,12.32,5.78,64.22,11.18,48.77,15.64,2025,千興,鋼鐵工業,2021_2025
2021,375.32,130.22,12.91,30,1.37,50.1,11.93,25.31,12.1,2027,大成鋼,鋼鐵工業,2021_2027
2021,211.5,59.74,42.34,16.74,4.28,45.54,12.25,43.29,22.48,2028,威致,鋼鐵工業,2021_2028
2021,561.61,349.56,254.5,14.96,5.35,15.2,8.93,13.58,11.79,2029,盛餘,鋼鐵工業,2021_2029
2021,145.51,52.74,16.71,18.48,2.39,65.66,7.9,27.18,9.82,2030,彰源,鋼鐵工業,2021_2030
2021,155,84.64,30.49,22.1,2.11,55.22,19.65,28.12,12.51,2031,新光鋼,鋼鐵工業,2021_2031
2021,561.08,373.42,261.43,8.62,7.63,19.02,4.78,9.48,7.77,2032,新鋼,鋼鐵工業,2021_2032
2021,219.71,122.68,11.77,10.17,3.49,20.23,1.74,1.41,1.28,2033,佳大,鋼鐵工業,2021_2033
2021,131.5,49.61,46.1,16.27,3.12,50.72,7.09,13.63,7.98,2034,允強,鋼鐵工業,2021_2034
2021,105.04,50.22,15.82,7.17,4.24,56.46,4.33,11.89,5.47,2038,海光,鋼鐵工業,2021_2038
2021,448.99,249.29,2485.78,24.58,2.97,18.05,14.14,15.06,12.49,5007,三星,鋼鐵工業,2021_5007
2021,248.66,132.49,13.7,20.41,2.76,44.98,10.94,27.02,15.06,5538,東明-KY,鋼鐵工業,2021_5538
2021,149.48,122.44,19.81,21.54,5.29,62.48,15.4,16.03,7.29,9958,世紀鋼,鋼鐵工業,2021_9958
2016,69.97,69.9,2.62,76.65,286.83,75.85,4.43,5.02,2.2,2702,華園,觀光事業,2016_2702
2016,370.55,362.15,25.33,39.34,28.37,16.32,11.35,4.37,3.64,2704,國賓,觀光事業,2016_2704
2016,115.62,80.53,-3.25,25.39,3.59,55.69,-11.07,-7.54,-2.58,2705,六福,觀光事業,2016_2705
2016,100.9,96.91,37.9,34.01,63.22,48.88,14.13,24.99,13.16,2707,晶華,觀光事業,2016_2707
2016,36.72,35.06,74.05,37.81,82.09,16.48,12.04,4.81,4.08,2712,遠雄來,觀光事業,2016_2712
2016,171.02,153.79,150.87,58.18,13.72,35.49,8.09,21.79,13.95,2723,美食-KY,觀光事業,2016_2723
2016,114.91,92.17,5.14,48.94,9.9,52.97,2.02,3.73,2.26,8940,新天地,觀光事業,2016_8940
2016,242.51,238.65,748.69,57.46,59.71,17.18,23.68,18.69,15.4,9943,好樂迪,觀光事業,2016_9943
2017,99.32,99.28,1.4,75.85,378.28,79.5,-0.17,-0.2,-0.15,2702,華園,觀光事業,2017_2702
2017,410.87,400.14,67.87,43.38,20.45,14.28,14.18,4.61,3.96,2704,國賓,觀光事業,2017_2704
2017,62.16,48.23,-11.93,17.44,5.22,62.4,-31.62,-25.49,-9.67,2705,六福,觀光事業,2017_2705
2017,112.35,106.57,48.48,33.53,53.33,49.18,15.52,28.61,14.89,2707,晶華,觀光事業,2017_2707
2017,27.98,26.74,16.46,30.97,100.13,15.72,3.67,1.3,1.16,2712,遠雄來,觀光事業,2017_2712
2017,155.37,141.25,116.27,59.33,12.69,37.2,9.36,23.18,14.87,2723,美食-KY,觀光事業,2017_2723
2017,140.66,125.41,-1.27,48.32,9.46,53.5,-1.53,-2.39,-0.63,8940,新天地,觀光事業,2017_8940
2017,253.6,250.01,5516.92,56.99,58.42,16.1,23.94,18.28,15.24,9943,好樂迪,觀光事業,2017_9943
2018,154.37,154.35,3.85,80.52,385.3,77.52,18.18,17.45,5.08,2702,華園,觀光事業,2018_2702
2018,285.91,278.05,109.55,41.73,17.93,12.96,13.54,4.11,3.58,2704,國賓,觀光事業,2018_2704
2018,44.04,31.84,-1.81,29.5,3.87,74.29,-64.91,-46.23,-13.86,2705,六福,觀光事業,2018_2705
2018,79.96,77.67,64.47,33.72,49.78,45.4,20.94,34.67,18.58,2707,晶華,觀光事業,2018_2707
2018,28.51,27.28,-17.27,21.62,105.81,18.11,-8.46,-2.57,-2.02,2712,遠雄來,觀光事業,2018_2712
2018,66.69,64.51,10.76,34.4,51.57,27.01,2.99,1.12,0.95,2722,夏都,觀光事業,2018_2722
2018,136.38,121.48,87.53,58.74,13.01,35.18,6.88,16.27,10.5,2723,美食-KY,觀光事業,2018_2723
2018,128.84,101.17,973.86,46.03,7.77,52.79,2.47,8.51,4.2,2727,王品,觀光事業,2018_2727
2018,92.16,76.03,-0.78,47.6,8.77,51.58,-2.26,-3.22,-0.67,8940,新天地,觀光事業,2018_8940
2018,267.41,263.69,44308.09,57.05,61.14,15.93,29.66,22.32,18.75,9943,好樂迪,觀光事業,2018_9943
2019,331.79,323.04,123.34,38.67,17.47,12.29,13.11,3.7,3.26,2704,國賓,觀光事業,2019_2704
2019,108.09,105.62,17.2,33.49,63.5,68.6,21.19,35.19,15.29,2707,晶華,觀光事業,2019_2707
2019,66.95,64.33,7.35,39.9,44.41,27.07,4.8,1.96,1.66,2722,夏都,觀光事業,2019_2722
2019,101.65,90.55,6.69,59.66,12.19,54.82,4.04,9.03,5.67,2723,美食-KY,觀光事業,2019_2723
2019,85.55,64.87,6.4,44.45,6.79,65.99,2.15,7.92,3.72,2727,王品,觀光事業,2019_2727
2019,201.2,198.73,71.08,55.64,62.31,31.59,26.98,19.4,14.84,9943,好樂迪,觀光事業,2019_9943
2020,254.39,250.22,2.09,23.26,16.95,15.92,0.16,0.03,0.05,2704,國賓,觀光事業,2020_2704
2020,92.2,90.02,10.18,28.22,54.53,66.68,13.51,20.33,7.29,2707,晶華,觀光事業,2020_2707
2020,81.88,80.46,109.55,39.02,138.72,14.68,16.99,7.9,6.57,2712,遠雄來,觀光事業,2020_2712
2020,95.82,93.14,18.04,44.44,37.4,23.26,11.54,4.46,3.53,2722,夏都,觀光事業,2020_2722
2020,110.52,100.66,7.11,59.46,10.8,51.88,5.07,9.56,5.19,2723,美食-KY,觀光事業,2020_2723
2020,96.16,70.78,4.1,46.25,5.58,69.16,1.68,6.06,2.6,2727,王品,觀光事業,2020_2727
2020,194.02,191.37,56.27,53.3,57.91,32.81,23.7,15.76,10.88,9943,好樂迪,觀光事業,2020_9943
2021,164.21,163.14,32.2,27.05,68.04,53.12,45.43,50.83,21.05,2707,晶華,觀光事業,2021_2707
2021,123.67,120.92,4.31,37.37,32.14,25.29,2.64,0.78,0.77,2722,夏都,觀光事業,2021_2722
2021,134.19,121.82,9.06,59.17,11.04,47.54,5.39,9.91,5.59,2723,美食-KY,觀光事業,2021_2723
2021,153.05,150.34,6.16,46.16,38.87,34.59,3.7,1.63,1.29,9943,好樂迪,觀光事業,2021_9943
